,液状化履歴,geometry
727,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.836409492 4269991.502178519, 15566639.837878754 4270277.454696113, 15566987.712331103 4270277.4540290935, 15566987.710842507 4269991.501511517, 15566639.836409492 4269991.502178519))"
728,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.710842507 4269991.501511517, 15566987.712331103 4270277.4540290935, 15567335.586783458 4270277.453362076, 15567335.585275529 4269991.500844517, 15566987.710842507 4269991.501511517))"
729,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15567335.583768321 4269705.69302977, 15567335.585275529 4269991.500844517, 15567683.459708545 4269991.500177516, 15567683.458182013 4269705.692362785, 15567335.583768321 4269705.69302977))"
730,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15567683.458182013 4269705.692362785, 15567683.459708545 4269991.500177516, 15568031.334141549 4269991.499510514, 15568031.332595693 4269705.691695802, 15567683.458182013 4269705.692362785))"
731,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567335.585275529 4269991.500844517, 15567335.586783458 4270277.453362076, 15567683.461235816 4270277.452695056, 15567683.459708545 4269991.500177516, 15567335.585275529 4269991.500844517))"
732,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567683.459708545 4269991.500177516, 15567683.461235816 4270277.452695056, 15568031.335688144 4270277.452028037, 15568031.334141549 4269991.499510514, 15567683.459708545 4269991.500177516))"
733,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.837878754 4270277.454696113, 15566639.839347316 4270563.277490687, 15566987.71381899 4270563.27682365, 15566987.712331103 4270277.4540290935, 15566639.837878754 4270277.454696113))"
734,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.712331103 4270277.4540290935, 15566987.71381899 4270563.27682365, 15567335.588290667 4270563.276156613, 15567335.586783458 4270277.453362076, 15566987.712331103 4270277.4540290935))"
735,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.839347316 4270563.277490687, 15566639.840815874 4270849.107774514, 15566987.71530687 4270849.107107461, 15566987.71381899 4270563.27682365, 15566639.839347316 4270563.277490687))"
736,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.71381899 4270563.27682365, 15566987.71530687 4270849.107107461, 15567335.589797875 4270849.106440406, 15567335.588290667 4270563.276156613, 15566987.71381899 4270563.27682365))"
737,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567335.586783458 4270277.453362076, 15567335.588290667 4270563.276156613, 15567683.46276234 4270563.275489577, 15567683.461235816 4270277.452695056, 15567335.586783458 4270277.453362076))"
738,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567683.461235816 4270277.452695056, 15567683.46276234 4270563.275489577, 15568031.337234 4270563.274822543, 15568031.335688144 4270277.452028037, 15567683.461235816 4270277.452695056))"
739,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567335.588290667 4270563.276156613, 15567335.589797875 4270849.106440406, 15567683.464288877 4270849.105773353, 15567683.46276234 4270563.275489577, 15567335.588290667 4270563.276156613))"
740,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15568031.332595693 4269705.691695802, 15568031.334141549 4269991.499510514, 15568379.208400644 4269991.498843514, 15568379.206854789 4269705.691028818, 15568031.332595693 4269705.691695802))"
741,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15568031.334141549 4269991.499510514, 15568031.335688144 4270277.452028037, 15568379.209947241 4270277.451361019, 15568379.208400644 4269991.498843514, 15568031.334141549 4269991.499510514))"
742,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15556899.365890443 4270849.117685068, 15556899.36743705 4271135.092875703, 15557247.241386922 4271135.0927565815, 15557247.239840314 4270849.117589775, 15556899.365890443 4270849.117685068))"
743,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.091833862 4270849.109108622, 15565944.093457766 4271135.084013085, 15566291.967948772 4271135.083346014, 15566291.966324866 4270849.108441566, 15565944.091833862 4270849.109108622))"
744,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.966324866 4270849.108441566, 15566291.967948772 4271135.083346014, 15566639.842439778 4271135.082678944, 15566639.840815874 4270849.107774514, 15566291.966324866 4270849.108441566))"
745,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.093457766 4271135.084013085, 15565944.095080918 4271420.92918608, 15566291.969571922 4271420.928518989, 15566291.967948772 4271135.083346014, 15565944.093457766 4271135.084013085))"
746,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.967948772 4271135.083346014, 15566291.969571922 4271420.928518989, 15566639.844062926 4271420.927851902, 15566639.842439778 4271135.082678944, 15566291.967948772 4271135.083346014))"
747,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.095080918 4271420.92918608, 15565944.09670407 4271706.781850634, 15566291.97119507 4271706.781183527, 15566291.969571922 4271420.928518989, 15565944.095080918 4271420.92918608))"
748,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.969571922 4271420.928518989, 15566291.97119507 4271706.781183527, 15566639.845686074 4271706.7805164205, 15566639.844062926 4271420.927851902, 15566291.969571922 4271420.928518989))"
749,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.09670407 4271706.781850634, 15565944.09832802 4271992.779244136, 15566291.972819017 4271992.778577014, 15566291.97119507 4271706.781183527, 15565944.09670407 4271706.781850634))"
750,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.97119507 4271706.781183527, 15566291.972819017 4271992.778577014, 15566639.847310008 4271992.777909889, 15566639.845686074 4271706.7805164205, 15566291.97119507 4271706.781183527))"
751,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.840815874 4270849.107774514, 15566639.842439778 4271135.082678944, 15566987.716911446 4271135.082011873, 15566987.71530687 4270849.107107461, 15566639.840815874 4270849.107774514))"
752,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.71530687 4270849.107107461, 15566987.716911446 4271135.082011873, 15567335.591383124 4271135.081344802, 15567335.589797875 4270849.106440406, 15566987.71530687 4270849.107107461))"
753,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.716911446 4271135.082011873, 15566987.718515271 4271420.927184815, 15567335.592967622 4271420.926517726, 15567335.591383124 4271135.081344802, 15566987.716911446 4271135.082011873))"
754,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.844062926 4271420.927851902, 15566639.845686074 4271706.7805164205, 15566987.720119093 4271706.779849318, 15566987.718515271 4271420.927184815, 15566639.844062926 4271420.927851902))"
755,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.718515271 4271420.927184815, 15566987.720119093 4271706.779849318, 15567335.594552124 4271706.77918221, 15567335.592967622 4271420.926517726, 15566987.718515271 4271420.927184815))"
756,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.845686074 4271706.7805164205, 15566639.847310008 4271992.777909889, 15566987.721723706 4271992.777242767, 15566987.720119093 4271706.779849318, 15566639.845686074 4271706.7805164205))"
757,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566987.720119093 4271706.779849318, 15566987.721723706 4271992.777242767, 15567335.596137404 4271992.7765756445, 15567335.594552124 4271706.77918221, 15566987.720119093 4271706.779849318))"
758,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567335.594552124 4271706.77918221, 15567335.596137404 4271992.7765756445, 15567683.470551101 4271992.7759085195, 15567683.46898515 4271706.778515105, 15567335.594552124 4271706.77918221))"
759,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15568379.217735237 4271706.777180894, 15568379.219301192 4271992.774574273, 15568727.093637588 4271992.77390715, 15568727.092052303 4271706.776513786, 15568379.217735237 4271706.777180894))"
760,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15568727.092052303 4271706.776513786, 15568727.093637588 4271992.77390715, 15569074.967973992 4271992.773240027, 15569074.966369377 4271706.7758466825, 15568727.092052303 4271706.776513786))"
761,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15569770.71494553 4271706.77460778, 15569770.716569474 4271992.772001093, 15570118.590828562 4271992.771429273, 15570118.58920462 4271706.7740359735, 15569770.71494553 4271706.77460778))"
762,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570118.58920462 4271706.7740359735, 15570118.590828562 4271992.771429273, 15570466.465087654 4271992.770857453, 15570466.463463712 4271706.773464171, 15570118.58920462 4271706.7740359735))"
763,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15565944.09832802 4271992.779244136, 15565944.100067113 4272278.646802432, 15566291.974538788 4272278.64613529, 15566291.972819017 4271992.778577014, 15565944.09832802 4271992.779244136))"
764,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566291.972819017 4271992.778577014, 15566291.974538788 4272278.64613529, 15566639.849010458 4272278.645468149, 15566639.847310008 4271992.777909889, 15566291.972819017 4271992.778577014))"
765,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15566639.847310008 4271992.777909889, 15566639.849010458 4272278.645468149, 15566987.723424153 4272278.644801009, 15566987.721723706 4271992.777242767, 15566639.847310008 4271992.777909889))"
766,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567335.596137404 4271992.7765756445, 15567335.597837854 4272278.644133869, 15567683.472251546 4272278.643466729, 15567683.470551101 4271992.7759085195, 15567335.596137404 4271992.7765756445))"
767,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15567335.597837854 4272278.644133869, 15567335.5995383 4272564.519185962, 15567683.473951994 4272564.518518802, 15567683.472251546 4272278.643466729, 15567335.597837854 4272278.644133869))"
768,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15568727.093637588 4271992.77390715, 15568727.095338035 4272278.641465304, 15569074.969674438 4272278.6407981645, 15569074.967973992 4271992.773240027, 15568727.093637588 4271992.77390715))"
769,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15569074.967973992 4271992.773240027, 15569074.969674438 4272278.6407981645, 15569422.844010832 4272278.640131034, 15569422.842310382 4271992.772572915, 15569074.967973992 4271992.773240027))"
770,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15569770.716569474 4271992.772001093, 15569770.718269914 4272278.639559199, 15570118.592529004 4272278.638987364, 15570118.590828562 4271992.771429273, 15569770.716569474 4271992.772001093))"
771,2011_広範囲に液状化した地域,"POLYGON ((15570118.590828562 4271992.771429273, 15570118.592529004 4272278.638987364, 15570466.46678809 4272278.638415528, 15570466.465087654 4271992.770857453, 15570118.590828562 4271992.771429273))"
772,1923_激しい液状化が生じた地点確定可,"POLYGON ((15570466.465087654 4271992.770857453, 15570466.46678809 4272278.638415528, 15570814.341047172 4272278.637843684, 15570814.339346739 4271992.770285624, 15570466.465087654 4271992.770857453))"
773,2011_広範囲に液状化した地域,"POLYGON ((15570118.592529004 4272278.638987364, 15570118.594229445 4272564.514039321, 15570466.468488526 4272564.513467471, 15570466.46678809 4272278.638415528, 15570118.592529004 4272278.638987364))"
774,1923_激しい液状化が生じた地点確定可,"POLYGON ((15570466.46678809 4272278.638415528, 15570466.468488526 4272564.513467471, 15570814.342747606 4272564.512895618, 15570814.341047172 4272278.637843684, 15570466.46678809 4272278.638415528))"
775,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15562117.490039015 4273422.335551274, 15562117.491720947 4273708.377872398, 15562465.3657868 4273708.377443457, 15562465.364085533 4273422.335146179, 15562117.490039015 4273422.335551274))"
776,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15562117.491720947 4273708.377872398, 15562117.493402073 4273994.29043665, 15562465.36748725 4273994.289983876, 15562465.3657868 4273708.377443457, 15562117.491720947 4273708.377872398))"
777,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15562465.3657868 4273708.377443457, 15562465.36748725 4273994.289983876, 15562813.241727002 4273994.28950727, 15562813.240007227 4273708.376966864, 15562465.3657868 4273708.377443457))"
778,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15562465.36748725 4273994.289983876, 15562465.369187703 4274280.210022788, 15562813.243446773 4274280.209546172, 15562813.241727002 4273994.28950727, 15562465.36748725 4273994.289983876))"
779,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15570814.318705713 4268276.485862843, 15570814.320175005 4268562.393532028, 15571162.194202172 4268562.392960392, 15571162.192713553 4268276.48531504, 15570814.318705713 4268276.485862843))"
